Date,CONSSENT Index,CONCCONF Index,BASPCCUS Index,DELQUS30 Index,DELQUS90 Index,USDECRED Index,PCE CYOY Index,CPI XYOY Index,CPI YOY Index,NYCNMIIR Index,NFP TCH Index,AHE TOTL Index,REALYAHE Index,PPIDGROC Index ,AUTMUSAG Index,RCPPTFAV Index
6/21/2019,100,131.3,8194.77,1.43,0.73,2.51,1.573,2,1.8,,67,27.86,3.3,171.2,2.98,43.8
6/24/2019,100,131.3,8194.77,1.43,0.73,2.51,1.573,2,1.8,,67,27.86,3.3,171.2,2.98,43.8
6/25/2019,100,131.3,8194.77,1.43,0.73,2.51,1.573,2,1.8,,67,27.86,3.3,171.2,2.98,43.8
6/26/2019,100,131.3,8194.77,1.43,0.73,2.51,1.573,2,1.8,,67,27.86,3.3,171.2,2.99,44.2
6/27/2019,100,131.3,8194.77,1.43,0.73,2.51,1.573,2,1.8,,67,27.86,3.3,171.2,3,44.2
6/28/2019,100,131.3,8194.77,1.43,0.73,2.51,1.573,2,1.8,,67,27.86,3.3,171.2,3.01,44.2
7/1/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.02,44.2
7/2/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.03,43.8
7/3/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.04,43
7/4/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.04,43
7/5/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.04,43
7/8/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.04,43
7/9/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.03,43
7/10/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.04,43
7/11/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.05,43
7/12/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.06,43
7/15/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.07,43
7/16/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.07,43
7/17/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.07,43.2
7/18/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.06,43.2
7/19/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.06,43.2
7/22/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.04,43.2
7/23/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.04,43.2
7/24/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.03,43
7/25/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.03,43
7/26/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.03,43
7/29/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.02,43.2
7/30/2019,98.2,124.3,8194.77,1.42,0.72,2.59,1.6825,2.1,1.6,,167,27.94,3.4,171.5,3.01,43.5
7/31/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,3.01,43.5
8/1/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,3.01,43.5
8/2/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,3.01,43.2
8/5/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,3,42.8
8/6/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.99,42.8
8/7/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.99,43
8/8/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.98,42
8/9/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.97,42
8/12/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.95,42
8/13/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.95,42
8/14/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.95,42
8/15/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.95,41.3
8/16/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.94,41.3
8/19/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.92,40.8
8/20/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.92,40.8
8/21/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.92,40.8
8/22/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.92,41.2
8/23/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.92,41.8
8/26/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.91,41.8
8/27/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.9,41.8
8/28/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.9,41.6
8/29/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.9,41.6
8/30/2019,98.4,135.8,8194.77,1.43,0.71,2.59,1.66657,2.2,1.8,,82,28.02,3.4,169.8,2.9,41.6
9/2/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,42
9/3/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,41.4
9/4/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,42.5
9/5/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,42.5
9/6/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,42.5
9/9/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.88,42.5
9/10/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,42.5
9/11/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,41.8
9/12/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,41.8
9/13/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.89,41.8
9/16/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.91,41.8
9/17/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.95,41.8
9/18/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.97,42
9/19/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.98,42
9/20/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.98,42
9/23/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.98,41.8
9/24/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.98,41.8
9/25/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.98,41.3
9/26/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.97,41.2
9/27/2019,89.8,134.2,8194.77,1.43,0.7,2.59,1.75953,2.4,1.7,,232,28.13,3.4,170.4,2.97,41.2
9/30/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,41.2
10/1/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,41.2
10/2/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,40.7
10/3/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,40.7
10/4/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,40.7
10/7/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,40.7
10/8/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.97,40.2
10/9/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.97,41.1
10/10/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.97,41.8
10/11/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.97,41.8
10/14/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.97,41.3
10/15/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,41.4
10/16/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,40.7
10/17/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.98,40.7
10/18/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.97,40.7
10/21/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.97,40.7
10/22/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.96,41.1
10/23/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.95,41.4
10/24/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.95,41.4
10/25/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.95,41.4
10/28/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.94,42
10/29/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.94,42
10/30/2019,93.2,126.3,8194.77,1.47,0.71,2.62,1.64767,2.4,1.7,,207,28.17,3.1,172,2.95,42.6
10/31/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.95,42.7
11/1/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.95,43.4
11/4/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.95,42.6
11/5/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.95,42.6
11/6/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.96,42.1
11/7/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.96,42.1
11/8/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.96,42.1
11/11/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.95,42.1
11/12/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.95,42.1
11/13/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.95,41.9
11/14/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.94,41.9
11/15/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.94,41.9
11/18/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.94,41.9
11/19/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.94,42.1
11/20/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.3
11/21/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.3
11/22/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.3
11/25/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.3
11/26/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.1
11/27/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.3
11/28/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.3
11/29/2019,95.5,126.1,8194.77,1.5,0.73,2.62,1.64312,2.3,1.8,,129,28.24,3.2,172.4,2.93,42.3
12/2/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.93,42.3
12/3/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.93,42.3
12/4/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.93,42.6
12/5/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.93,42.6
12/6/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.92,42.6
12/9/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.91,42.7
12/10/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.91,42.8
12/11/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.91,42.3
12/12/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.91,42.2
12/13/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.9,42.2
12/16/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.9,42.2
12/17/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.9,42.2
12/18/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.9,42
12/19/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.9,42
12/20/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.9,42
12/23/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.89,42.2
12/24/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.89,42.2
12/25/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.89,42.2
12/26/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.9,42
12/27/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.91,42
12/30/2019,96.8,126.8,8194.77,1.51,0.71,2.62,1.47237,2.3,2.1,,215,28.35,3.3,173,2.92,42
12/31/2019,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.92,42
1/1/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.92,42
1/2/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.92,42
1/3/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.92,42
1/6/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.92,42
1/7/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.92,42
1/8/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.93,42.7
1/9/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.93,42.7
1/10/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.92,42.7
1/13/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.91,42.5
1/14/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.91,42.5
1/15/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.91,43.3
1/16/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.9,43.3
1/17/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.9,43.3
1/20/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.89,43.3
1/21/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.89,43.3
1/22/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.88,43.6
1/23/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.88,43.6
1/24/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.87,43.6
1/27/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.86,43.8
1/28/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.85,43.8
1/29/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.84,43.3
1/30/2020,99.3,128.2,8497.97,1.48,0.74,2.62,1.50289,2.3,2.3,,102,28.37,2.9,171.8,2.84,43.2
1/31/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.83,43.2
2/3/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.82,43.2
2/4/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.81,43.2
2/5/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.81,43.3
2/6/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.8,43.3
2/7/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.8,43.3
2/10/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.78,43.1
2/11/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.78,43.1
2/12/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.78,43.4
2/13/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.79,43.4
2/14/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.79,43.4
2/17/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.79,43.4
2/18/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.79,43.4
2/19/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.8,43.1
2/20/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.8,43
2/21/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.81,43
2/24/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.81,43
2/25/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.8,43.2
2/26/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.8,43.2
2/27/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.79,43
2/28/2020,99.8,130.4,8497.97,1.49,0.77,2.62,1.55232,2.3,2.5,,334,28.43,3,175.4,2.79,43
3/2/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.77,43
3/3/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.76,43
3/4/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.75,43
3/5/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.75,42.8
3/6/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.74,42.8
3/9/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.72,42.5
3/10/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.7,42.8
3/11/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.69,42.8
3/12/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.67,42.8
3/13/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.65,42.8
3/16/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.61,42.8
3/17/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.6,42.8
3/18/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.58,42.7
3/19/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.56,43
3/20/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.54,43
3/23/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.5,43
3/24/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.49,43.3
3/25/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.47,43.9
3/26/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.46,43.9
3/27/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.44,43.9
3/30/2020,101,132.6,8497.97,1.48,0.77,2.62,1.656,2.4,2.3,,273,28.55,3.1,178.6,2.41,43.9
3/31/2020,89.1,118.8,8497.97,1.5,0.76,2.66,1.49152,2.1,1.5,,-1427,28.8,3.6,182.1,2.4,44.3
4/1/2020,89.1,118.8,8497.97,1.5,0.76,2.66,1.49152,2.1,1.5,,-1427,28.8,3.6,182.1,2.39,44.5
4/2/2020,89.1,118.8,8497.97,1.5,0.76,2.66,1.49152,2.1,1.5,,-1427,28.8,3.6,182.1,2.37,44.5
4/3/2020,89.1,118.8,8497.97,1.5,0.76,2.66,1.49152,2.1,1.5,,-1427,28.8,3.6,182.1,2.36,44.5
4/6/2020,89.1,118.8,8497.97,1.5,0.76,2.66,1.49152,2.1,1.5,,-1427,28.8,3.6,182.1,2.34,44.5
4/7/2020,89.1,118.8,8497.97,1.5,0.76,2.66,1.49152,2.1,1.5,,-1427,28.8,3.6,182.1,2.33,44.5
